Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20250903050955 2025-09-03 5:18:57.322701700 AM,32.41760112,55.32564599,1138.835,USER,Partial,Corrected,None,93, ,BYCODE(0), ,0.016,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:18, , , , ,1.403,0.843,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:00.012452800 AM,32.41777231,55.32570435,1138.648,USER,Partial,Corrected,None,94, ,BYCODE(0), ,0.016,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.843,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:02.070215700 AM,32.4179513,55.3257774,1138.106,USER,Partial,Corrected,None,95, ,BYCODE(0), ,0.016,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.843,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:04.067379200 AM,32.418123,55.32584881,1138.175,USER,Partial,Corrected,None,96, ,BYCODE(0), ,0.016,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.843,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:06.056443200 AM,32.41829131,55.32592024,1138.192,USER,Partial,Corrected,None,97, ,BYCODE(0), ,0.016,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.843,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:08.080606200 AM,32.41846249,55.32599213,1138.131,USER,Partial,Corrected,None,98, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.843,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:10.071870100 AM,32.4186318,55.32606428,1138.262,USER,Partial,Corrected,None,99, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.843,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:12.060934100 AM,32.41880014,55.32613578,1138.397,USER,Partial,Corrected,None,100, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.843,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:14.053898100 AM,32.41896785,55.32620599,1138.255,USER,Partial,Corrected,None,101, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.843,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:16.053161900 AM,32.41913726,55.32627758,1137.979,USER,Partial,Corrected,None,102, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.843,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:18.077525400 AM,32.4193077,55.32634933,1137.905,USER,Partial,Corrected,None,103, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.842,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:20.237586300 AM,32.41943148,55.32636935,1137.955,USER,Partial,Corrected,None,104, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.842,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:22.971136800 AM,32.41955933,55.32622005,1137.43,USER,Partial,Corrected,None,105, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.842,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:25.961182600 AM,32.41963554,55.32608168,1137.483,USER,Partial,Corrected,None,106, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.842,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:29.220223900 AM,32.41946416,55.32599422,1137.642,USER,Partial,Corrected,None,107, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.842,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:31.215487700 AM,32.41929035,55.32591869,1137.557,USER,Partial,Corrected,None,108, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.842,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:33.204351700 AM,32.41912125,55.32584705,1137.866,USER,Partial,Corrected,None,109, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.842,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:35.197115700 AM,32.41895289,55.32577635,1137.886,USER,Partial,Corrected,None,110, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.842,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:37.221479200 AM,32.41878136,55.32570441,1138.062,USER,Partial,Corrected,None,111, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.842,1.122, , , , 
 ,20250903050955 2025-09-03 5:19:39.248142500 AM,32.41860863,55.32563115,1138.29,USER,Partial,Corrected,None,112, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.841,1.123, , , , 
 ,20250903050955 2025-09-03 5:19:41.239306700 AM,32.41843944,55.32556008,1138.553,USER,Partial,Corrected,None,113, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.841,1.123, , , , 
 ,20250903050955 2025-09-03 5:19:43.232471000 AM,32.41827128,55.32548946,1138.787,USER,Partial,Corrected,None,114, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.841,1.123, , , , 
 ,20250903050955 2025-09-03 5:19:45.223635000 AM,32.41810301,55.32541818,1138.837,USER,Partial,Corrected,None,115, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.841,1.123, , , , 
 ,20250903050955 2025-09-03 5:19:47.250098500 AM,32.41793669,55.32534713,1138.77,USER,Partial,Corrected,None,116, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.841,1.123, , , , 
 ,20250903050955 2025-09-03 5:19:49.775053000 AM,32.41785162,55.32528187,1138.824,USER,Partial,Corrected,None,117, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.841,1.123, , , , 
 ,20250903050955 2025-09-03 5:19:53.099093200 AM,32.41796181,55.32510431,1138.375,USER,Partial,Corrected,None,118, ,BYCODE(0), ,0.016,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.841,1.123, , , , 
 ,20250903050955 2025-09-03 5:19:55.467950600 AM,32.41807083,55.32499565,1138.412,USER,Partial,Corrected,None,119, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.841,1.123, , , , 
 ,20250903050955 2025-09-03 5:19:58.195101300 AM,32.4182444,55.32505511,1138.008,USER,Partial,Corrected,None,120, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:19, , , , ,1.403,0.841,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:00.219564700 AM,32.41842102,55.32512761,1137.763,USER,Partial,Corrected,None,121, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.403,0.841,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:02.243928200 AM,32.41859604,55.3252007,1138.127,USER,Partial,Corrected,None,122, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.403,0.84,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:04.238992200 AM,32.41876486,55.32527227,1138.51,USER,Partial,Corrected,None,123, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.403,0.84,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:06.228256200 AM,32.41893147,55.32534335,1138.402,USER,Partial,Corrected,None,124, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.403,0.84,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:08.217320200 AM,32.41909893,55.32541449,1138.059,USER,Partial,Corrected,None,125, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.403,0.84,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:10.239984000 AM,32.41927059,55.32548696,1137.896,USER,Partial,Corrected,None,126, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.403,0.84,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:12.245547500 AM,32.41944058,55.32555871,1137.804,USER,Partial,Corrected,None,127, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.84,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:14.234311600 AM,32.41960874,55.32562962,1137.631,USER,Partial,Corrected,None,128, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.84,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:16.222975700 AM,32.41977683,55.32570009,1137.595,USER,Partial,Corrected,None,129, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.84,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:18.587433100 AM,32.41991658,55.32572767,1137.743,USER,Partial,Corrected,None,130, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.84,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:21.358482800 AM,32.42004351,55.32557454,1137.359,USER,Partial,Corrected,None,131, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.84,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:24.319229400 AM,32.42011554,55.32543798,1137.684,USER,Partial,Corrected,None,132, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.839,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:27.547071200 AM,32.41994444,55.32534996,1137.773,USER,Partial,Corrected,None,133, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.839,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:29.555135000 AM,32.41977003,55.32527379,1137.611,USER,Partial,Corrected,None,134, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.839,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:31.546199100 AM,32.41960133,55.32520268,1137.789,USER,Partial,Corrected,None,135, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.839,1.123, , , , 
 ,20250903050955 2025-09-03 5:20:33.523363400 AM,32.41943392,55.3251322,1138.093,USER,Partial,Corrected,None,136, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.839,1.124, , , , 
 ,20250903050955 2025-09-03 5:20:35.545626900 AM,32.41926328,55.325061,1138.29,USER,Partial,Corrected,None,137, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.839,1.124, , , , 
 ,20250903050955 2025-09-03 5:20:37.532691000 AM,32.41909533,55.32499051,1138.512,USER,Partial,Corrected,None,138, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.839,1.124, , , , 
 ,20250903050955 2025-09-03 5:20:39.557054500 AM,32.41892371,55.32491791,1138.745,USER,Partial,Corrected,None,139, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.839,1.124, , , , 
 ,20250903050955 2025-09-03 5:20:41.554118600 AM,32.41875416,55.32484634,1139.009,USER,Partial,Corrected,None,140, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.839,1.124, , , , 
 ,20250903050955 2025-09-03 5:20:43.545082800 AM,32.41858638,55.32477568,1139.092,USER,Partial,Corrected,None,141, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.839,1.124, , , , 
 ,20250903050955 2025-09-03 5:20:45.573446300 AM,32.41841702,55.32470403,1139.223,USER,Partial,Corrected,None,142, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.838,1.124, , , , 
 ,20250903050955 2025-09-03 5:20:48.227698600 AM,32.41832293,55.32463494,1139.422,USER,Partial,Corrected,None,143, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.838,1.124, , , , 
 ,20250903050955 2025-09-03 5:20:51.568338400 AM,32.41843365,55.32445722,1138.968,USER,Partial,Corrected,None,144, ,BYCODE(0), ,0.016,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.838,1.124, , , , 
 ,20250903050955 2025-09-03 5:20:53.957695500 AM,32.4185441,55.32434701,1139.274,USER,Partial,Corrected,None,145, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.838,1.124, , , , 
 ,20250903050955 2025-09-03 5:20:56.687246100 AM,32.41871733,55.32440665,1139.123,USER,Partial,Corrected,None,146, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.838,1.124, , , , 
 ,20250903050955 2025-09-03 5:20:58.713609700 AM,32.41889507,55.32447963,1138.921,USER,Partial,Corrected,None,147, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:20, , , , ,1.402,0.838,1.124, , , , 
 ,20250903050955 2025-09-03 5:21:00.702673900 AM,32.41906566,55.32455166,1139.203,USER,Partial,Corrected,None,148, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.838,1.124, , , , 
 ,20250903050955 2025-09-03 5:21:02.706137900 AM,32.41923426,55.32462331,1139.099,USER,Partial,Corrected,None,149, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.838,1.124, , , , 
 ,20250903050955 2025-09-03 5:21:04.695202100 AM,32.41940206,55.32469389,1138.915,USER,Partial,Corrected,None,150, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.838,1.124, , , , 
 ,20250903050955 2025-09-03 5:21:06.721865700 AM,32.41957295,55.32476637,1138.677,USER,Partial,Corrected,None,151, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.837,1.124, , , , 
 ,20250903050955 2025-09-03 5:21:08.714829900 AM,32.41974134,55.32483745,1138.419,USER,Partial,Corrected,None,152, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.837,1.124, , , , 
 ,20250903050955 2025-09-03 5:21:10.709894400 AM,32.41991036,55.32490941,1138.302,USER,Partial,Corrected,None,153, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.837,1.124, , , , 
 ,20250903050955 2025-09-03 5:21:12.702558000 AM,32.42007917,55.32498032,1138.352,USER,Partial,Corrected,None,154, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.837,1.124, , , , 
 ,20250903050955 2025-09-03 5:21:14.704922200 AM,32.42024803,55.32505143,1138.241,USER,Partial,Corrected,None,155, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.837,1.124, , , , 
 ,20250903050955 2025-09-03 5:21:17.096579100 AM,32.42038918,55.32507947,1138.292,USER,Partial,Corrected,None,156, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.837,1.124, , , , 
 ,20250903050955 2025-09-03 5:21:19.878029100 AM,32.42051589,55.32492561,1137.792,USER,Partial,Corrected,None,157, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.837,1.124, , , , 
 ,20250903050955 2025-09-03 5:21:22.799476400 AM,32.42058694,55.32478996,1137.783,USER,Partial,Corrected,None,158, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.837,1.124, , , , 
 ,20250903050955 2025-09-03 5:21:26.054518000 AM,32.42041633,55.32470281,1137.898,USER,Partial,Corrected,None,159, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.837,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:28.079281600 AM,32.42024043,55.32462572,1137.858,USER,Partial,Corrected,None,160, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.837,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:30.070445800 AM,32.42007121,55.32455352,1138.215,USER,Partial,Corrected,None,161, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.836,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:32.065510300 AM,32.41990244,55.32448252,1138.545,USER,Partial,Corrected,None,162, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.836,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:34.060674200 AM,32.4197337,55.32441185,1138.684,USER,Partial,Corrected,None,163, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.402,0.836,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:36.083138000 AM,32.41956291,55.32433999,1138.782,USER,Partial,Corrected,None,164, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.401,0.836,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:38.072302100 AM,32.41939459,55.32426879,1138.937,USER,Partial,Corrected,None,165, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.401,0.836,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:40.061366800 AM,32.41922636,55.32419727,1139.028,USER,Partial,Corrected,None,166, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.401,0.836,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:42.083530200 AM,32.41905571,55.3241255,1139.088,USER,Partial,Corrected,None,167, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.401,0.836,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:44.074194400 AM,32.41888943,55.32405511,1139.129,USER,Partial,Corrected,None,168, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.401,0.836,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:46.765546100 AM,32.41879263,55.32398452,1139.325,USER,Partial,Corrected,None,169, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.401,0.836,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:50.060087000 AM,32.41890149,55.32380923,1138.894,USER,Partial,Corrected,None,170, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.401,0.836,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:52.482943300 AM,32.41901442,55.32369561,1138.97,USER,Partial,Corrected,None,171, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.401,0.835,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:55.152095600 AM,32.41918589,55.32375518,1138.678,USER,Partial,Corrected,None,172, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.401,0.835,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:57.182858700 AM,32.41936345,55.32382898,1138.287,USER,Partial,Corrected,None,173, ,BYCODE(0), ,0.015,0.012,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.401,0.835,1.125, , , , 
 ,20250903050955 2025-09-03 5:21:59.186122700 AM,32.41953515,55.32390116,1138.433,USER,Partial,Corrected,None,174, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:21, , , , ,1.401,0.835,1.125, , , , 
 ,20250903050955 2025-09-03 5:22:01.172987200 AM,32.41970272,55.32397238,1138.309,USER,Partial,Corrected,None,175, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:22, , , , ,1.401,0.835,1.125, , , , 
 ,20250903050955 2025-09-03 5:22:03.197450600 AM,32.41987425,55.32404493,1138.392,USER,Partial,Corrected,None,176, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:22, , , , ,1.401,0.835,1.125, , , , 
 ,20250903050955 2025-09-03 5:22:05.188314900 AM,32.42004243,55.32411625,1138.408,USER,Partial,Corrected,None,177, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:22, , , , ,1.401,0.835,1.125, , , , 
 ,20250903050955 2025-09-03 5:22:07.179479100 AM,32.42021072,55.32418701,1138.28,USER,Partial,Corrected,None,178, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:22, , , , ,1.401,0.835,1.125, , , , 
 ,20250903050955 2025-09-03 5:22:09.203743000 AM,32.42038217,55.32425931,1138.198,USER,Partial,Corrected,None,179, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:22, , , , ,1.401,0.835,1.125, , , , 
 ,20250903050955 2025-09-03 5:22:11.192507300 AM,32.42055024,55.32433003,1138.075,USER,Partial,Corrected,None,180, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:22, , , , ,1.401,0.835,1.125, , , , 
 ,20250903050955 2025-09-03 5:22:13.185371400 AM,32.42071844,55.32440116,1137.792,USER,Partial,Corrected,None,181, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:22, , , , ,1.401,0.834,1.125, , , , 
 ,20250903050955 2025-09-03 5:22:15.572528600 AM,32.42086002,55.32442857,1137.915,USER,Partial,Corrected,None,182, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:22, , , , ,1.401,0.834,1.126, , , , 
 ,20250903050955 2025-09-03 5:22:18.364478800 AM,32.420987,55.32427337,1137.907,USER,Partial,Corrected,None,183, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:22, , , , ,1.401,0.834,1.126, , , , 
 ,20250903050955 2025-09-03 5:22:21.292426300 AM,32.421057,55.32413752,1138.196,USER,Partial,Corrected,None,184, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:22, , , , ,1.401,0.834,1.126, , , , 
 ,20250903050955 2025-09-03 5:22:24.520068900 AM,32.42088659,55.3240514,1138.172,USER,Partial,Corrected,None,185, ,BYCODE(0), ,0.015,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:22, , , , ,1.401,0.834,1.126, , , , 
