run_id,T,L,C,p,h,w,s,demand_t1,demand_t2,demand_t3,demand_t4,demand_t5,demand_t6,demand_t7,demand_t8,demand_t9,demand_t10,demand_t11,demand_t12,demand_t13,demand_t14,scenario_type,scenario_param
238,14,3,30,20,2.0,5,200,31,16,40,57,41,30,158,35,209,291,9,20,156,9,volatility,sigma_0.05
239,14,3,30,20,2.0,5,200,32,15,42,55,41,29,153,38,217,296,9,21,142,10,volatility,sigma_0.05
240,14,3,30,20,2.0,5,200,29,16,41,59,43,29,153,35,203,297,10,17,153,9,volatility,sigma_0.05
241,14,3,30,20,2.0,5,200,28,13,36,55,43,32,146,35,214,301,9,18,160,10,volatility,sigma_0.05
242,14,3,30,20,2.0,5,200,27,14,39,57,46,28,166,37,212,315,10,19,143,10,volatility,sigma_0.05
243,14,3,30,20,2.0,5,200,31,15,36,57,44,29,164,32,215,322,11,19,153,10,volatility,sigma_0.05
244,14,3,30,20,2.0,5,200,30,14,40,52,46,30,148,38,202,293,10,19,145,9,volatility,sigma_0.05
245,14,3,30,20,2.0,5,200,31,15,37,58,43,29,153,35,191,315,10,21,153,10,volatility,sigma_0.05
246,14,3,30,20,2.0,5,200,30,16,41,59,50,31,154,32,196,304,10,19,151,10,volatility,sigma_0.05
247,14,3,30,20,2.0,5,200,31,14,39,57,44,29,146,32,208,291,8,22,158,9,volatility,sigma_0.05
248,14,3,30,20,2.0,5,200,30,14,43,65,45,31,151,32,205,301,9,19,149,9,volatility,sigma_0.05
249,14,3,30,20,2.0,5,200,30,14,38,56,47,26,158,37,206,260,9,19,142,9,volatility,sigma_0.05
250,14,3,30,20,2.0,5,200,32,15,38,55,44,29,153,34,215,329,10,19,148,9,volatility,sigma_0.05
251,14,3,30,20,2.0,5,200,31,14,40,60,43,27,152,34,215,291,10,19,162,9,volatility,sigma_0.05
252,14,3,30,20,2.0,5,200,30,15,38,61,47,26,153,30,199,324,9,18,148,11,volatility,sigma_0.05
253,14,3,30,20,2.0,5,200,27,14,42,65,44,28,165,37,217,287,9,19,152,10,volatility,sigma_0.05
254,14,3,30,20,2.0,5,200,31,14,42,60,46,32,141,34,204,276,10,22,136,9,volatility,sigma_0.05
255,14,3,30,20,2.0,5,200,30,15,39,56,45,28,133,37,220,300,10,21,151,10,volatility,sigma_0.05
256,14,3,30,20,2.0,5,200,29,15,40,60,42,30,143,33,201,284,11,21,164,9,volatility,sigma_0.05
257,14,3,30,20,2.0,5,200,30,14,38,57,47,29,158,36,234,277,10,21,142,10,volatility,sigma_0.05
258,14,3,30,20,2.0,5,200,30,14,38,57,49,30,155,33,201,316,9,19,150,10,volatility,sigma_0.05
259,14,3,30,20,2.0,5,200,29,15,41,62,42,29,158,36,195,305,9,20,164,9,volatility,sigma_0.05
260,14,3,30,20,2.0,5,200,28,15,36,58,46,29,148,36,214,304,9,20,149,10,volatility,sigma_0.05
261,14,3,30,20,2.0,5,200,29,14,38,59,43,28,151,35,218,293,10,20,153,9,volatility,sigma_0.05
262,14,3,30,20,2.0,5,200,30,15,40,53,45,33,147,33,213,304,10,18,155,10,volatility,sigma_0.05
263,14,3,30,20,2.0,5,200,29,15,42,62,42,31,149,35,210,297,10,19,141,9,volatility,sigma_0.05
264,14,3,30,20,2.0,5,200,30,15,41,57,50,30,159,34,215,312,10,21,156,9,volatility,sigma_0.05
265,14,3,30,20,2.0,5,200,29,15,41,59,47,32,143,33,208,304,9,21,153,10,volatility,sigma_0.05
266,14,3,30,20,2.0,5,200,27,14,40,53,47,29,174,39,208,298,10,21,137,9,volatility,sigma_0.05
267,14,3,30,20,2.0,5,200,29,15,40,63,42,26,156,33,188,302,10,19,146,9,volatility,sigma_0.05
268,14,3,30,20,2.0,5,200,29,13,38,61,45,30,142,34,187,302,10,18,145,10,volatility,sigma_0.05
269,14,3,30,20,2.0,5,200,31,14,38,54,45,33,152,34,213,299,9,20,151,10,volatility,sigma_0.05
270,14,3,30,20,2.0,5,200,28,15,41,58,47,29,144,33,191,307,9,18,134,9,volatility,sigma_0.05
271,14,3,30,20,2.0,5,200,29,14,37,56,46,29,152,33,211,319,10,19,151,9,volatility,sigma_0.05
272,14,3,30,20,2.0,5,200,30,14,39,60,42,28,139,32,197,302,9,20,150,9,volatility,sigma_0.05
273,14,3,30,20,2.0,5,200,30,15,38,61,43,30,140,31,205,298,9,18,147,10,volatility,sigma_0.05
274,14,3,30,20,2.0,5,200,29,15,38,63,42,30,158,35,207,292,10,18,142,9,volatility,sigma_0.05
275,14,3,30,20,2.0,5,200,31,15,38,59,43,28,157,32,226,312,10,19,148,9,volatility,sigma_0.05
276,14,3,30,20,2.0,5,200,29,15,42,56,44,29,139,36,202,297,9,19,149,9,volatility,sigma_0.05
277,14,3,30,20,2.0,5,200,29,14,40,64,45,31,139,35,198,277,9,21,157,10,volatility,sigma_0.05
278,14,3,30,20,2.0,5,200,27,14,40,60,40,28,149,35,186,297,10,20,155,10,volatility,sigma_0.05
279,14,3,30,20,2.0,5,200,28,13,39,63,48,31,153,35,204,298,10,19,162,9,volatility,sigma_0.05
280,14,3,30,20,2.0,5,200,31,13,41,57,41,30,157,33,194,298,9,20,157,9,volatility,sigma_0.05
281,14,3,30,20,2.0,5,200,32,15,39,55,44,29,157,35,197,302,10,21,156,10,volatility,sigma_0.05
282,14,3,30,20,2.0,5,200,30,15,42,56,44,28,152,37,203,264,9,20,154,10,volatility,sigma_0.05
283,14,3,30,20,2.0,5,200,29,14,41,57,49,30,145,33,209,296,10,20,144,10,volatility,sigma_0.05
284,14,3,30,20,2.0,5,200,30,15,38,61,45,27,165,37,205,283,10,20,152,10,volatility,sigma_0.05
285,14,3,30,20,2.0,5,200,30,16,41,56,48,32,173,33,212,268,10,19,164,9,volatility,sigma_0.05
286,14,3,30,20,2.0,5,200,27,14,36,62,40,30,134,34,227,305,9,19,150,10,volatility,sigma_0.05
287,14,3,30,20,2.0,5,200,27,15,34,58,43,30,150,32,199,302,9,19,146,10,volatility,sigma_0.05
288,14,3,30,20,2.0,5,200,29,14,44,55,40,31,144,34,201,296,10,20,156,9,volatility,sigma_0.05
289,14,3,30,20,2.0,5,200,28,12,38,62,46,29,149,33,212,311,9,20,156,9,volatility,sigma_0.05
290,14,3,30,20,2.0,5,200,31,17,39,61,43,30,153,35,199,303,10,20,157,9,volatility,sigma_0.05
291,14,3,30,20,2.0,5,200,31,15,38,60,42,29,151,35,197,315,10,19,138,9,volatility,sigma_0.05
292,14,3,30,20,2.0,5,200,29,15,39,53,44,29,154,33,227,271,10,19,156,10,volatility,sigma_0.05
293,14,3,30,20,2.0,5,200,31,14,37,64,44,30,159,33,216,291,9,20,138,9,volatility,sigma_0.05
294,14,3,30,20,2.0,5,200,32,15,39,60,44,32,148,35,222,288,10,18,162,9,volatility,sigma_0.05
295,14,3,30,20,2.0,5,200,29,13,39,56,43,29,157,35,213,283,9,21,144,10,volatility,sigma_0.05
296,14,3,30,20,2.0,5,200,29,15,42,63,44,29,149,35,219,300,10,21,152,10,volatility,sigma_0.05
297,14,3,30,20,2.0,5,200,27,13,40,59,43,30,149,36,210,288,10,19,153,9,volatility,sigma_0.05
298,14,3,30,20,2.0,5,200,29,15,40,61,44,27,146,36,206,296,10,19,138,9,volatility,sigma_0.05
299,14,3,30,20,2.0,5,200,29,14,39,61,44,30,163,34,212,292,9,19,146,10,volatility,sigma_0.05
300,14,3,30,20,2.0,5,200,33,14,39,59,45,30,159,30,184,292,10,18,127,10,volatility,sigma_0.05
301,14,3,30,20,2.0,5,200,30,14,38,57,45,29,153,30,201,283,9,19,155,9,volatility,sigma_0.05
302,14,3,30,20,2.0,5,200,30,15,43,58,45,27,132,36,209,317,9,20,164,10,volatility,sigma_0.05
303,14,3,30,20,2.0,5,200,30,15,36,64,43,30,138,32,225,294,10,19,136,10,volatility,sigma_0.05
304,14,3,30,20,2.0,5,200,29,15,40,55,45,33,153,34,221,303,10,18,151,10,volatility,sigma_0.05
305,14,3,30,20,2.0,5,200,28,16,39,57,47,29,155,34,209,307,10,18,141,10,volatility,sigma_0.05
306,14,3,30,20,2.0,5,200,29,14,37,56,40,29,145,33,209,305,11,18,158,10,volatility,sigma_0.05
307,14,3,30,20,2.0,5,200,28,15,39,60,48,30,153,34,194,296,10,18,142,10,volatility,sigma_0.05
308,14,3,30,20,2.0,5,200,28,14,39,55,42,31,140,32,203,310,9,19,150,9,volatility,sigma_0.05
309,14,3,30,20,2.0,5,200,30,15,39,63,42,31,151,34,209,298,10,18,144,10,volatility,sigma_0.05
310,14,3,30,20,2.0,5,200,29,15,43,58,46,28,155,35,214,290,9,20,134,9,volatility,sigma_0.05
311,14,3,30,20,2.0,5,200,31,15,43,63,43,30,149,32,200,291,8,20,148,9,volatility,sigma_0.05
312,14,3,30,20,2.0,5,200,30,15,40,59,46,31,152,33,212,317,9,22,146,10,volatility,sigma_0.05
313,14,3,30,20,2.0,5,200,28,15,36,58,42,30,157,36,185,330,10,19,151,10,volatility,sigma_0.05
314,14,3,30,20,2.0,5,200,28,15,38,58,43,27,151,36,215,312,10,19,156,9,volatility,sigma_0.05
315,14,3,30,20,2.0,5,200,28,14,42,62,46,31,143,35,208,312,9,19,154,10,volatility,sigma_0.05
316,14,3,30,20,2.0,5,200,28,14,37,52,45,30,151,31,206,266,10,18,159,10,volatility,sigma_0.05
317,14,3,30,20,2.0,5,200,28,14,40,57,45,29,136,31,212,291,9,20,158,9,volatility,sigma_0.05
318,14,3,30,20,2.0,5,200,29,15,37,60,46,31,135,33,200,301,10,21,146,9,volatility,sigma_0.05
319,14,3,30,20,2.0,5,200,31,15,42,60,42,28,138,36,222,327,10,21,145,9,volatility,sigma_0.05
320,14,3,30,20,2.0,5,200,31,15,40,61,45,31,159,35,218,307,9,20,139,10,volatility,sigma_0.05
321,14,3,30,20,2.0,5,200,28,15,38,61,44,27,153,33,219,300,10,19,145,9,volatility,sigma_0.05
322,14,3,30,20,2.0,5,200,31,16,38,63,40,28,142,32,193,306,9,20,155,10,volatility,sigma_0.05
323,14,3,30,20,2.0,5,200,30,14,37,63,43,28,148,33,205,305,10,19,146,10,volatility,sigma_0.05
324,14,3,30,20,2.0,5,200,30,16,42,63,41,31,149,34,211,314,10,19,155,9,volatility,sigma_0.05
325,14,3,30,20,2.0,5,200,30,14,39,62,42,32,136,33,213,308,9,19,153,9,volatility,sigma_0.05
326,14,3,30,20,2.0,5,200,32,15,41,57,44,29,142,35,204,309,9,21,143,10,volatility,sigma_0.05
327,14,3,30,20,2.0,5,200,31,14,41,56,48,30,145,34,218,291,9,19,141,10,volatility,sigma_0.05
328,14,3,30,20,2.0,5,200,29,15,40,57,44,31,148,37,220,313,9,18,145,10,volatility,sigma_0.05
329,14,3,30,20,2.0,5,200,30,13,39,60,44,31,153,37,207,314,10,21,141,9,volatility,sigma_0.05
330,14,3,30,20,2.0,5,200,29,15,41,57,45,26,160,34,210,295,10,17,149,9,volatility,sigma_0.05
331,14,3,30,20,2.0,5,200,29,16,38,62,45,31,144,33,221,306,9,19,152,10,volatility,sigma_0.05
332,14,3,30,20,2.0,5,200,28,12,41,56,40,25,156,35,207,320,10,21,139,9,volatility,sigma_0.05
333,14,3,30,20,2.0,5,200,27,14,39,61,45,30,155,38,206,285,10,19,161,9,volatility,sigma_0.05
334,14,3,30,20,2.0,5,200,29,14,41,59,43,32,143,35,216,275,10,18,156,9,volatility,sigma_0.05
335,14,3,30,20,2.0,5,200,31,15,41,60,44,29,161,33,199,309,9,19,139,9,volatility,sigma_0.05
336,14,3,30,20,2.0,5,200,29,15,41,61,44,29,153,37,211,292,9,18,154,10,volatility,sigma_0.05
337,14,3,30,20,2.0,5,200,30,14,42,58,47,29,145,36,214,305,10,19,167,10,volatility,sigma_0.05
338,14,3,30,20,2.0,5,200,31,15,42,61,45,29,149,29,212,292,10,20,141,9,volatility,sigma_0.05
339,14,3,30,20,2.0,5,200,28,15,40,62,43,30,139,36,215,307,10,20,162,9,volatility,sigma_0.05
340,14,3,30,20,2.0,5,200,30,14,38,60,47,29,148,34,204,304,9,21,145,10,volatility,sigma_0.05
341,14,3,30,20,2.0,5,200,28,15,41,61,42,30,141,34,220,311,10,19,154,10,volatility,sigma_0.05
342,14,3,30,20,2.0,5,200,26,15,39,63,42,25,152,35,192,285,11,19,155,9,volatility,sigma_0.05
343,14,3,30,20,2.0,5,200,26,14,39,58,44,30,148,32,215,270,8,20,153,9,volatility,sigma_0.05
344,14,3,30,20,2.0,5,200,27,14,39,55,43,30,160,34,217,271,10,19,152,9,volatility,sigma_0.05
345,14,3,30,20,2.0,5,200,31,14,41,59,44,29,143,34,209,303,10,20,156,9,volatility,sigma_0.05
346,14,3,30,20,2.0,5,200,31,14,41,61,40,30,146,33,224,290,9,20,155,9,volatility,sigma_0.05
347,14,3,30,20,2.0,5,200,31,15,35,58,43,30,130,39,215,302,10,22,156,10,volatility,sigma_0.05
348,14,3,30,20,2.0,5,200,30,14,39,57,43,27,149,32,212,299,10,19,173,10,volatility,sigma_0.05
349,14,3,30,20,2.0,5,200,28,15,38,56,41,30,144,36,220,320,9,20,154,9,volatility,sigma_0.05
350,14,3,30,20,2.0,5,200,28,16,40,61,43,28,145,34,198,299,9,18,155,10,volatility,sigma_0.05
351,14,3,30,20,2.0,5,200,29,14,37,58,46,31,146,32,212,287,9,21,156,10,volatility,sigma_0.05
352,14,3,30,20,2.0,5,200,28,15,42,58,48,31,162,35,216,321,10,19,146,10,volatility,sigma_0.05
353,14,3,30,20,2.0,5,200,28,14,42,53,48,31,146,35,210,318,10,18,154,9,volatility,sigma_0.05
354,14,3,30,20,2.0,5,200,30,14,43,63,43,27,147,35,212,318,10,20,152,9,volatility,sigma_0.05
355,14,3,30,20,2.0,5,200,29,15,39,61,44,28,149,35,203,296,9,21,147,10,volatility,sigma_0.05
356,14,3,30,20,2.0,5,200,32,14,37,53,41,27,160,35,214,266,9,20,152,9,volatility,sigma_0.05
357,14,3,30,20,2.0,5,200,30,16,39,60,45,33,134,36,208,308,9,19,155,11,volatility,sigma_0.05
358,14,3,30,20,2.0,5,200,31,14,39,58,40,29,155,32,221,307,9,19,161,10,volatility,sigma_0.05
359,14,3,30,20,2.0,5,200,30,14,40,58,40,33,151,35,209,288,9,18,167,9,volatility,sigma_0.05
360,14,3,30,20,2.0,5,200,28,14,42,60,42,31,155,35,217,335,11,19,162,10,volatility,sigma_0.05
361,14,3,30,20,2.0,5,200,30,13,39,57,46,31,134,34,221,297,10,20,152,9,volatility,sigma_0.05
362,14,3,30,20,2.0,5,200,28,14,41,60,44,29,147,36,206,279,10,19,150,10,volatility,sigma_0.05
363,14,3,30,20,2.0,5,200,29,15,37,59,46,27,151,35,210,315,10,21,142,10,volatility,sigma_0.05
364,14,3,30,20,2.0,5,200,30,14,41,66,44,30,150,33,190,289,9,21,149,9,volatility,sigma_0.05
365,14,3,30,20,2.0,5,200,31,14,38,60,47,30,151,35,214,303,9,20,141,10,volatility,sigma_0.05
366,14,3,30,20,2.0,5,200,29,16,39,55,44,30,162,33,193,312,9,19,148,9,volatility,sigma_0.05
367,14,3,30,20,2.0,5,200,31,14,39,59,45,30,153,36,214,306,9,20,153,10,volatility,sigma_0.05
368,14,3,30,20,2.0,5,200,28,14,38,61,47,29,156,35,208,296,10,20,167,9,volatility,sigma_0.05
369,14,3,30,20,2.0,5,200,30,14,38,59,45,34,148,33,212,268,9,20,155,10,volatility,sigma_0.05
370,14,3,30,20,2.0,5,200,29,14,38,56,45,28,146,33,215,327,9,18,149,10,volatility,sigma_0.05
371,14,3,30,20,2.0,5,200,30,14,39,61,47,27,147,35,200,325,9,19,154,9,volatility,sigma_0.05
372,14,3,30,20,2.0,5,200,27,14,42,58,43,31,147,34,211,311,11,20,158,9,volatility,sigma_0.05
373,14,3,30,20,2.0,5,200,28,15,40,56,44,30,152,35,213,292,9,18,163,10,volatility,sigma_0.05
374,14,3,30,20,2.0,5,200,29,14,45,56,44,30,154,36,228,307,9,19,152,11,volatility,sigma_0.05
375,14,3,30,20,2.0,5,200,27,15,40,62,44,28,155,36,220,299,9,18,156,10,volatility,sigma_0.05
376,14,3,30,20,2.0,5,200,28,14,39,55,43,28,146,33,192,330,10,19,152,10,volatility,sigma_0.05
377,14,3,30,20,2.0,5,200,31,14,42,58,41,31,159,39,197,310,9,20,138,9,volatility,sigma_0.05
378,14,3,30,20,2.0,5,200,28,15,38,61,47,30,162,35,197,320,9,20,161,10,volatility,sigma_0.05
379,14,3,30,20,2.0,5,200,27,14,42,59,45,31,155,35,207,295,10,20,148,10,volatility,sigma_0.05
380,14,3,30,20,2.0,5,200,29,14,38,57,44,31,143,35,203,296,9,19,148,10,volatility,sigma_0.05
381,14,3,30,20,2.0,5,200,30,14,42,60,45,29,146,35,214,273,9,19,151,10,volatility,sigma_0.05
382,14,3,30,20,2.0,5,200,28,14,38,57,44,31,142,35,192,291,9,21,147,8,volatility,sigma_0.05
383,14,3,30,20,2.0,5,200,27,15,41,61,45,31,145,36,192,286,9,19,149,10,volatility,sigma_0.05
384,14,3,30,20,2.0,5,200,30,14,39,55,48,29,146,37,196,283,9,19,153,10,volatility,sigma_0.05
385,14,3,30,20,2.0,5,200,33,13,41,58,43,29,143,37,218,300,10,18,140,8,volatility,sigma_0.05
386,14,3,30,20,2.0,5,200,28,15,40,60,41,31,151,36,190,304,9,19,154,10,volatility,sigma_0.05
387,14,3,30,20,2.0,5,200,28,15,36,63,44,31,146,34,201,313,9,20,147,9,volatility,sigma_0.05
388,14,3,30,20,2.0,5,200,29,14,40,56,47,29,148,36,220,299,9,18,144,9,volatility,sigma_0.05
389,14,3,30,20,2.0,5,200,30,14,41,58,44,31,152,34,203,290,9,19,155,9,volatility,sigma_0.05
390,14,3,30,20,2.0,5,200,27,16,40,55,44,30,162,33,220,320,9,19,142,9,volatility,sigma_0.05
391,14,3,30,20,2.0,5,200,29,15,42,57,40,29,152,35,206,301,10,20,147,9,volatility,sigma_0.05
392,14,3,30,20,2.0,5,200,29,16,39,59,43,31,164,35,210,300,8,20,151,10,volatility,sigma_0.05
393,14,3,30,20,2.0,5,200,28,14,39,63,44,33,153,32,208,290,8,21,155,10,volatility,sigma_0.05
394,14,3,30,20,2.0,5,200,30,13,39,62,42,26,148,34,211,310,10,20,158,9,volatility,sigma_0.05
395,14,3,30,20,2.0,5,200,30,15,37,55,43,29,155,33,201,290,10,20,148,9,volatility,sigma_0.05
396,14,3,30,20,2.0,5,200,31,14,42,60,44,33,142,34,197,314,10,21,159,9,volatility,sigma_0.05
397,14,3,30,20,2.0,5,200,29,13,44,61,43,31,142,35,208,309,9,18,150,10,volatility,sigma_0.05
398,14,3,30,20,2.0,5,200,29,15,37,59,43,31,150,36,221,310,10,19,149,9,volatility,sigma_0.05
399,14,3,30,20,2.0,5,200,29,14,38,54,43,30,139,35,229,315,10,20,158,9,volatility,sigma_0.05
400,14,3,30,20,2.0,5,200,29,12,42,64,43,29,144,35,221,273,10,19,150,10,volatility,sigma_0.05
401,14,3,30,20,2.0,5,200,29,14,39,62,45,30,140,34,219,300,10,21,157,10,volatility,sigma_0.05
402,14,3,30,20,2.0,5,200,29,13,39,59,45,29,147,31,200,307,10,19,152,10,volatility,sigma_0.05
403,14,3,30,20,2.0,5,200,28,15,38,62,45,30,144,36,231,284,9,20,155,9,volatility,sigma_0.05
404,14,3,30,20,2.0,5,200,25,16,41,54,43,32,160,36,208,301,9,21,143,9,volatility,sigma_0.05
405,14,3,30,20,2.0,5,200,31,14,42,57,44,28,150,32,204,278,10,20,137,10,volatility,sigma_0.05
406,14,3,30,20,2.0,5,200,33,15,38,68,42,30,151,37,213,292,9,19,142,10,volatility,sigma_0.05
407,14,3,30,20,2.0,5,200,29,13,42,58,42,29,150,31,213,284,10,20,147,9,volatility,sigma_0.05
408,14,3,30,20,2.0,5,200,29,15,39,59,45,29,147,31,220,304,9,21,150,9,volatility,sigma_0.05
409,14,3,30,20,2.0,5,200,31,15,40,58,46,29,154,31,205,325,9,19,146,9,volatility,sigma_0.05
410,14,3,30,20,2.0,5,200,26,14,40,59,44,30,157,34,203,295,10,21,145,10,volatility,sigma_0.05
411,14,3,30,20,2.0,5,200,30,14,40,55,41,30,147,35,209,285,9,18,160,9,volatility,sigma_0.05
412,14,3,30,20,2.0,5,200,29,14,41,59,43,31,150,35,199,278,10,19,154,9,volatility,sigma_0.05
413,14,3,30,20,2.0,5,200,30,13,43,59,46,28,152,32,214,294,10,20,140,9,volatility,sigma_0.05
414,14,3,30,20,2.0,5,200,30,16,39,61,44,32,136,35,192,262,10,20,147,9,volatility,sigma_0.05
415,14,3,30,20,2.0,5,200,34,14,41,58,45,29,146,38,222,302,8,19,170,9,volatility,sigma_0.05
416,14,3,30,20,2.0,5,200,31,16,40,57,39,31,143,35,196,296,10,20,141,10,volatility,sigma_0.05
417,14,3,30,20,2.0,5,200,29,13,39,60,45,32,148,34,198,312,10,19,135,10,volatility,sigma_0.05
418,14,3,30,20,2.0,5,200,28,14,40,56,41,26,155,34,240,285,9,19,151,9,volatility,sigma_0.05
419,14,3,30,20,2.0,5,200,30,14,37,54,39,29,147,33,223,318,9,18,145,9,volatility,sigma_0.05
420,14,3,30,20,2.0,5,200,29,14,38,58,43,30,152,33,223,285,9,20,143,10,volatility,sigma_0.05
421,14,3,30,20,2.0,5,200,26,16,41,55,41,32,144,33,186,294,9,20,139,9,volatility,sigma_0.05
422,14,3,30,20,2.0,5,200,30,15,36,63,45,31,149,30,208,315,9,19,148,8,volatility,sigma_0.05
423,14,3,30,20,2.0,5,200,32,14,41,59,47,30,148,33,218,271,10,18,159,10,volatility,sigma_0.05
424,14,3,30,20,2.0,5,200,30,15,36,57,46,30,158,35,199,288,10,17,162,10,volatility,sigma_0.05
425,14,3,30,20,2.0,5,200,31,13,42,66,42,31,150,32,215,312,9,21,137,9,volatility,sigma_0.05
426,14,3,30,20,2.0,5,200,30,15,38,62,46,31,149,36,205,330,9,22,150,9,volatility,sigma_0.05
427,14,3,30,20,2.0,5,200,32,15,41,63,45,29,157,35,217,267,10,19,162,10,volatility,sigma_0.05
428,14,3,30,20,2.0,5,200,30,15,38,64,49,30,161,34,201,300,10,19,154,10,volatility,sigma_0.05
429,14,3,30,20,2.0,5,200,28,15,41,60,47,28,153,32,198,290,9,19,148,10,volatility,sigma_0.05
430,14,3,30,20,2.0,5,200,29,13,42,57,44,30,151,36,215,287,11,20,148,10,volatility,sigma_0.05
431,14,3,30,20,2.0,5,200,30,15,44,59,44,30,158,32,189,291,9,19,153,9,volatility,sigma_0.05
432,14,3,30,20,2.0,5,200,27,15,41,54,46,31,157,37,233,294,10,19,150,10,volatility,sigma_0.05
433,14,3,30,20,2.0,5,200,27,14,42,63,44,31,152,37,210,315,11,20,150,10,volatility,sigma_0.05
434,14,3,30,20,2.0,5,200,29,16,40,59,43,31,156,34,216,277,10,20,162,9,volatility,sigma_0.05
435,14,3,30,20,2.0,5,200,28,14,37,64,48,30,159,35,209,295,9,18,151,9,volatility,sigma_0.05
436,14,3,30,20,2.0,5,200,31,15,39,57,45,31,141,35,212,289,9,20,141,10,volatility,sigma_0.05
437,14,3,30,20,2.0,5,200,28,15,44,57,46,28,157,32,215,286,9,18,156,9,volatility,sigma_0.05
438,14,3,30,20,2.0,5,200,30,14,39,60,43,30,161,33,222,322,9,18,152,9,volatility,sigma_0.05
439,14,3,30,20,2.0,5,200,32,15,38,56,47,29,150,36,204,299,9,20,154,9,volatility,sigma_0.05
440,14,3,30,20,2.0,5,200,30,14,37,60,49,28,144,33,217,306,9,19,150,9,volatility,sigma_0.05
441,14,3,30,20,2.0,5,200,30,15,37,55,48,29,158,34,208,306,9,20,147,9,volatility,sigma_0.05
442,14,3,30,20,2.0,5,200,30,14,39,56,48,31,157,34,191,329,9,19,153,10,volatility,sigma_0.05
443,14,3,30,20,2.0,5,200,29,15,42,56,43,31,129,34,194,292,9,19,145,9,volatility,sigma_0.05
444,14,3,30,20,2.0,5,200,33,16,37,64,44,30,149,33,220,301,9,18,143,9,volatility,sigma_0.05
445,14,3,30,20,2.0,5,200,30,14,39,64,47,29,149,38,215,295,9,20,156,9,volatility,sigma_0.05
446,14,3,30,20,2.0,5,200,30,14,39,52,44,31,145,35,202,305,9,19,159,10,volatility,sigma_0.05
447,14,3,30,20,2.0,5,200,29,15,41,61,41,31,145,34,237,304,9,17,160,9,volatility,sigma_0.05
448,14,3,30,20,2.0,5,200,28,14,42,62,44,30,145,35,210,314,10,20,147,10,volatility,sigma_0.05
449,14,3,30,20,2.0,5,200,29,14,39,60,47,29,140,35,211,302,10,21,145,9,volatility,sigma_0.05
450,14,3,30,20,2.0,5,200,28,15,42,59,44,32,153,35,197,310,9,18,147,9,volatility,sigma_0.05
451,14,3,30,20,2.0,5,200,29,13,41,63,40,31,143,36,209,300,9,21,140,10,volatility,sigma_0.05
452,14,3,30,20,2.0,5,200,31,15,44,58,47,29,159,34,205,319,9,18,146,10,volatility,sigma_0.05
453,14,3,30,20,2.0,5,200,32,15,42,55,44,29,149,35,217,293,10,19,143,9,volatility,sigma_0.05
454,14,3,30,20,2.0,5,200,29,14,40,60,44,31,141,33,239,284,9,20,134,9,volatility,sigma_0.05
455,14,3,30,20,2.0,5,200,33,13,36,55,47,31,146,36,224,326,9,17,143,9,volatility,sigma_0.05
456,14,3,30,20,2.0,5,200,29,14,42,63,44,31,152,35,219,301,11,18,146,9,volatility,sigma_0.05
457,14,3,30,20,2.0,5,200,30,15,39,55,46,31,135,34,193,290,9,20,150,9,volatility,sigma_0.05
458,14,3,30,20,2.0,5,200,31,13,40,57,44,30,153,37,209,304,9,20,153,9,volatility,sigma_0.05
459,14,3,30,20,2.0,5,200,27,15,40,57,42,32,153,34,198,287,10,20,145,10,volatility,sigma_0.05
460,14,3,30,20,2.0,5,200,28,16,42,58,43,26,138,32,211,295,9,19,153,10,volatility,sigma_0.05
461,14,3,30,20,2.0,5,200,27,14,37,62,46,28,144,34,186,305,9,20,141,9,volatility,sigma_0.05
462,14,3,30,20,2.0,5,200,27,14,37,62,43,30,147,32,208,308,9,20,143,9,volatility,sigma_0.05
463,14,3,30,20,2.0,5,200,30,14,40,59,45,26,136,36,220,286,9,20,155,8,volatility,sigma_0.05
464,14,3,30,20,2.0,5,200,28,14,41,67,44,27,153,37,211,286,10,20,142,10,volatility,sigma_0.05
465,14,3,30,20,2.0,5,200,31,15,39,58,47,28,153,32,221,296,10,20,140,10,volatility,sigma_0.05
466,14,3,30,20,2.0,5,200,32,15,38,59,45,28,162,35,181,305,9,19,147,10,volatility,sigma_0.05
467,14,3,30,20,2.0,5,200,31,15,39,59,45,28,154,35,226,318,9,20,142,10,volatility,sigma_0.05
468,14,3,30,20,2.0,5,200,29,14,40,51,41,29,150,34,193,287,10,20,149,10,volatility,sigma_0.05
469,14,3,30,20,2.0,5,200,30,14,39,55,44,31,155,37,206,320,9,21,149,10,volatility,sigma_0.05
470,14,3,30,20,2.0,5,200,32,14,40,63,44,28,166,34,211,317,9,18,151,9,volatility,sigma_0.05
471,14,3,30,20,2.0,5,200,29,15,39,55,48,30,160,34,200,304,9,18,161,9,volatility,sigma_0.05
472,14,3,30,20,2.0,5,200,27,15,38,58,41,32,140,35,219,306,9,18,143,10,volatility,sigma_0.05
473,14,3,30,20,2.0,5,200,28,15,41,62,42,33,155,34,221,335,9,19,132,10,volatility,sigma_0.05
474,14,3,30,20,2.0,5,200,30,14,38,53,45,32,145,35,193,306,9,19,144,9,volatility,sigma_0.05
475,14,3,30,20,2.0,5,200,30,14,39,59,42,32,143,33,199,326,10,19,158,10,volatility,sigma_0.05
476,14,3,30,20,2.0,5,200,30,14,38,61,43,32,140,37,208,304,10,19,156,8,volatility,sigma_0.05
