Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20251013060446 2025-10-13 6:14:02.910868400 AM,32.08195399,54.24758886,1222.299,USER,Fixed,Corrected,None,92, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.497,0.674,1.337, , , , 
 ,20251013060446 2025-10-13 6:14:04.912843200 AM,32.08178972,54.24750548,1222.066,USER,Fixed,Corrected,None,93, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.497,0.674,1.337, , , , 
 ,20251013060446 2025-10-13 6:14:06.922571200 AM,32.08162402,54.24742084,1221.701,USER,Fixed,Corrected,None,94, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.497,0.674,1.337, , , , 
 ,20251013060446 2025-10-13 6:14:08.932343200 AM,32.08145727,54.24733682,1221.674,USER,Partial,Corrected,None,95, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.497,0.674,1.337, , , , 
 ,20251013060446 2025-10-13 6:14:10.927850200 AM,32.08129311,54.24725256,1221.64,USER,Partial,Corrected,None,96, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.498,0.674,1.338, , , , 
 ,20251013060446 2025-10-13 6:14:12.929358200 AM,32.08112807,54.24716785,1221.944,USER,Partial,Corrected,None,97, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.498,0.674,1.338, , , , 
 ,20251013060446 2025-10-13 6:14:14.935037100 AM,32.08096202,54.24708415,1222.309,USER,Partial,Corrected,None,98, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.498,0.674,1.338, , , , 
 ,20251013060446 2025-10-13 6:14:16.934526200 AM,32.08079636,54.24700038,1222.508,USER,Fixed,Corrected,None,99, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.498,0.674,1.338, , , , 
 ,20251013060446 2025-10-13 6:14:18.931737200 AM,32.08063155,54.24691624,1222.435,USER,Fixed,Corrected,None,100, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.499,0.674,1.339, , , , 
 ,20251013060446 2025-10-13 6:14:20.935702100 AM,32.08046573,54.24683264,1222.334,USER,Fixed,Corrected,None,101, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.499,0.674,1.339, , , , 
 ,20251013060446 2025-10-13 6:14:22.914195500 AM,32.0803026,54.24675034,1222.209,USER,Fixed,Corrected,None,102, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.499,0.674,1.339, , , , 
 ,20251013060446 2025-10-13 6:14:41.163419000 AM,32.08014709,54.24666673,1221.818,USER,Partial,Corrected,None,103, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.501,0.674,1.341, , , , 
 ,20251013060446 2025-10-13 6:14:42.337043300 AM,32.08012096,54.24662,1221.76,USER,Partial,Corrected,None,104, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.501,0.674,1.342, , , , 
 ,20251013060446 2025-10-13 6:14:45.370872300 AM,32.08020584,54.24642526,1221.653,USER,Fixed,Corrected,None,105, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.502,0.674,1.342, , , , 
 ,20251013060446 2025-10-13 6:14:48.135656100 AM,32.0803143,54.24626707,1221.692,USER,Fixed,Corrected,None,106, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.502,0.674,1.342, , , , 
 ,20251013060446 2025-10-13 6:14:51.242388200 AM,32.08050468,54.2463343,1221.522,USER,Fixed,Corrected,None,107, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.502,0.674,1.343, , , , 
 ,20251013060446 2025-10-13 6:14:53.241383800 AM,32.08067164,54.24641846,1221.499,USER,Partial,Corrected,None,108, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.502,0.674,1.343, , , , 
 ,20251013060446 2025-10-13 6:14:55.205473900 AM,32.08083295,54.24650119,1221.568,USER,Partial,Corrected,None,109, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.503,0.674,1.343, , , , 
 ,20251013060446 2025-10-13 6:14:57.236062300 AM,32.08100031,54.24658579,1221.529,USER,Fixed,Corrected,None,110, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.503,0.674,1.343, , , , 
 ,20251013060446 2025-10-13 6:14:59.231004700 AM,32.08116516,54.24666987,1221.791,USER,Fixed,Corrected,None,111, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:14, , , , ,1.503,0.674,1.344, , , , 
 ,20251013060446 2025-10-13 6:15:01.238437900 AM,32.08133045,54.24675363,1221.93,USER,Fixed,Corrected,None,112, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.503,0.674,1.344, , , , 
 ,20251013060446 2025-10-13 6:15:03.214820400 AM,32.08149381,54.24683633,1221.944,USER,Partial,Corrected,None,113, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.504,0.674,1.344, , , , 
 ,20251013060446 2025-10-13 6:15:05.209654800 AM,32.08165866,54.2469201,1221.952,USER,Fixed,Corrected,None,114, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.504,0.674,1.344, , , , 
 ,20251013060446 2025-10-13 6:15:07.219034900 AM,32.08182479,54.2470047,1221.971,USER,Fixed,Corrected,None,115, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.504,0.674,1.345, , , , 
 ,20251013060446 2025-10-13 6:15:09.228542100 AM,32.08198998,54.24708826,1222.045,USER,Fixed,Corrected,None,116, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.504,0.674,1.345, , , , 
 ,20251013060446 2025-10-13 6:15:11.227843300 AM,32.08215535,54.24717249,1221.859,USER,Fixed,Corrected,None,117, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.504,0.674,1.345, , , , 
 ,20251013060446 2025-10-13 6:15:13.241444300 AM,32.08232106,54.24725693,1221.924,USER,Fixed,Corrected,None,118, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.505,0.674,1.345, , , , 
 ,20251013060446 2025-10-13 6:15:15.244495600 AM,32.08248642,54.247341,1221.761,USER,Fixed,Corrected,None,119, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.505,0.674,1.346, , , , 
 ,20251013060446 2025-10-13 6:15:17.223012200 AM,32.08264962,54.24742365,1221.676,USER,Fixed,Corrected,None,120, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.505,0.674,1.346, , , , 
 ,20251013060446 2025-10-13 6:15:19.226232500 AM,32.08281459,54.24750735,1221.779,USER,Fixed,Corrected,None,121, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.505,0.674,1.346, , , , 
 ,20251013060446 2025-10-13 6:15:21.229619700 AM,32.08297956,54.24759178,1222.069,USER,Fixed,Corrected,None,122, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.505,0.674,1.346, , , , 
 ,20251013060446 2025-10-13 6:15:23.224634200 AM,32.08314415,54.24767481,1222.083,USER,Fixed,Corrected,None,123, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.506,0.674,1.346, , , , 
 ,20251013060446 2025-10-13 6:15:25.215304600 AM,32.08330813,54.24775682,1221.894,USER,Fixed,Corrected,None,124, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.506,0.674,1.347, , , , 
 ,20251013060446 2025-10-13 6:15:27.237503500 AM,32.08347486,54.24784297,1221.736,USER,Fixed,Corrected,None,125, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.506,0.674,1.347, , , , 
 ,20251013060446 2025-10-13 6:15:29.238925900 AM,32.0836397,54.24792753,1221.685,USER,Fixed,Corrected,None,126, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.506,0.674,1.347, , , , 
 ,20251013060446 2025-10-13 6:15:31.227753600 AM,32.08380439,54.24801195,1221.534,USER,Fixed,Corrected,None,127, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.507,0.674,1.347, , , , 
 ,20251013060446 2025-10-13 6:15:33.214228200 AM,32.08396756,54.24809533,1221.795,USER,Fixed,Corrected,None,128, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.507,0.674,1.348, , , , 
 ,20251013060446 2025-10-13 6:15:35.236403200 AM,32.08413433,54.24817817,1221.726,USER,Fixed,Corrected,None,129, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.507,0.674,1.348, , , , 
 ,20251013060446 2025-10-13 6:15:37.231533800 AM,32.08429993,54.24826123,1221.475,USER,Partial,Corrected,None,130, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.507,0.674,1.348, , , , 
 ,20251013060446 2025-10-13 6:15:39.226606400 AM,32.08446505,54.24834563,1221.46,USER,Partial,Corrected,None,131, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.507,0.674,1.348, , , , 
 ,20251013060446 2025-10-13 6:15:41.213008200 AM,32.08462939,54.24842901,1221.581,USER,Partial,Corrected,None,132, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.508,0.674,1.349, , , , 
 ,20251013060446 2025-10-13 6:15:43.225095500 AM,32.08479521,54.24851311,1221.562,USER,Partial,Corrected,None,133, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.508,0.674,1.349, , , , 
 ,20251013060446 2025-10-13 6:15:45.213730100 AM,32.08495834,54.24859623,1221.409,USER,Partial,Corrected,None,134, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.508,0.674,1.349, , , , 
 ,20251013060446 2025-10-13 6:15:46.068216800 AM,32.08502896,54.24863206,1221.455,USER,Partial,Corrected,None,135, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.508,0.674,1.349, , , , 
 ,20251013060446 2025-10-13 6:15:48.067756400 AM,32.08519337,54.24871445,1222.101,USER,Partial,Corrected,None,136, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.508,0.674,1.349, , , , 
 ,20251013060446 2025-10-13 6:15:50.060707800 AM,32.08535783,54.24879737,1222.791,USER,Fixed,Corrected,None,137, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.509,0.674,1.35, , , , 
 ,20251013060446 2025-10-13 6:15:52.051778600 AM,32.08552119,54.24888161,1223.701,USER,Partial,Corrected,None,138, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.509,0.674,1.35, , , , 
 ,20251013060446 2025-10-13 6:15:54.063706600 AM,32.08568747,54.24896694,1225.019,USER,Partial,Corrected,None,139, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.509,0.674,1.35, , , , 
 ,20251013060446 2025-10-13 6:15:56.058821200 AM,32.0858522,54.24904996,1226.135,USER,Partial,Corrected,None,140, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.509,0.674,1.35, , , , 
 ,20251013060446 2025-10-13 6:15:58.083461300 AM,32.08601933,54.24913507,1227.243,USER,Partial,Corrected,None,141, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:15, , , , ,1.509,0.674,1.351, , , , 
 ,20251013060446 2025-10-13 6:16:00.074349600 AM,32.08618346,54.24921874,1228.345,USER,Fixed,Corrected,None,142, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.51,0.674,1.351, , , , 
 ,20251013060446 2025-10-13 6:16:01.064339600 AM,32.08626541,54.24926064,1228.499,USER,Fixed,Corrected,None,143, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.51,0.674,1.351, , , , 
 ,20251013060446 2025-10-13 6:16:03.053581200 AM,32.08642932,54.24934468,1227.282,USER,Partial,Corrected,None,144, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.51,0.674,1.351, , , , 
 ,20251013060446 2025-10-13 6:16:05.078144300 AM,32.08659526,54.24942944,1225.546,USER,Partial,Corrected,None,145, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.51,0.674,1.351, , , , 
 ,20251013060446 2025-10-13 6:16:07.100820300 AM,32.08676194,54.24951414,1223.466,USER,Partial,Corrected,None,146, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.51,0.674,1.352, , , , 
 ,20251013060446 2025-10-13 6:16:09.096243900 AM,32.08692554,54.2495973,1221.228,USER,Fixed,Corrected,None,147, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.511,0.674,1.352, , , , 
 ,20251013060446 2025-10-13 6:16:10.113511300 AM,32.08700937,54.24964075,1220.37,USER,Partial,Corrected,None,148, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.511,0.674,1.352, , , , 
 ,20251013060446 2025-10-13 6:16:12.115058700 AM,32.08717385,54.24972406,1219.696,USER,Partial,Corrected,None,149, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.511,0.674,1.352, , , , 
 ,20251013060446 2025-10-13 6:16:14.139386700 AM,32.08734049,54.24980805,1219.279,USER,Partial,Corrected,None,150, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.511,0.674,1.352, , , , 
 ,20251013060446 2025-10-13 6:16:16.130309300 AM,32.08750525,54.24989166,1219.144,USER,Fixed,Corrected,None,151, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.511,0.674,1.353, , , , 
 ,20251013060446 2025-10-13 6:16:18.117034000 AM,32.08766895,54.24997531,1219.216,USER,Partial,Corrected,None,152, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.511,0.674,1.353, , , , 
 ,20251013060446 2025-10-13 6:16:20.118614200 AM,32.08783371,54.25005908,1219.309,USER,Partial,Corrected,None,153, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.512,0.674,1.353, , , , 
 ,20251013060446 2025-10-13 6:16:22.146987900 AM,32.08800215,54.25014461,1219.414,USER,Partial,Corrected,None,154, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.512,0.674,1.353, , , , 
 ,20251013060446 2025-10-13 6:16:24.171415300 AM,32.08816469,54.25022811,1219.763,USER,Fixed,Corrected,None,155, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.512,0.674,1.353, , , , 
 ,20251013060446 2025-10-13 6:16:26.295651900 AM,32.08826478,54.25024487,1219.924,USER,Partial,Corrected,None,156, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.512,0.674,1.354, , , , 
 ,20251013060446 2025-10-13 6:16:29.223277100 AM,32.08836607,54.25005563,1219.363,USER,Fixed,Corrected,None,157, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.513,0.674,1.354, , , , 
 ,20251013060446 2025-10-13 6:16:32.115276800 AM,32.08843114,54.24987342,1219.328,USER,Partial,Corrected,None,158, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.513,0.674,1.354, , , , 
 ,20251013060446 2025-10-13 6:16:35.372270100 AM,32.08826223,54.24976132,1218.898,USER,Fixed,Corrected,None,159, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.513,0.674,1.355, , , , 
 ,20251013060446 2025-10-13 6:16:37.390734900 AM,32.08809199,54.24966987,1218.647,USER,Partial,Corrected,None,160, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.513,0.674,1.355, , , , 
 ,20251013060446 2025-10-13 6:16:39.386169000 AM,32.08792644,54.24958441,1218.967,USER,Partial,Corrected,None,161, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.514,0.674,1.355, , , , 
 ,20251013060446 2025-10-13 6:16:41.375467100 AM,32.08776212,54.24950137,1219.208,USER,Partial,Corrected,None,162, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.514,0.674,1.355, , , , 
 ,20251013060446 2025-10-13 6:16:43.402072700 AM,32.0875957,54.24941799,1219.173,USER,Partial,Corrected,None,163, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.514,0.674,1.356, , , , 
 ,20251013060446 2025-10-13 6:16:45.391784700 AM,32.087432,54.24933482,1218.903,USER,Partial,Corrected,None,164, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.514,0.674,1.356, , , , 
 ,20251013060446 2025-10-13 6:16:47.414558200 AM,32.08726483,54.24924967,1218.771,USER,Partial,Corrected,None,165, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.514,0.674,1.356, , , , 
 ,20251013060446 2025-10-13 6:16:48.206534600 AM,32.08719927,54.24921669,1219.037,USER,Fixed,Corrected,None,166, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.514,0.674,1.356, , , , 
 ,20251013060446 2025-10-13 6:16:50.193593700 AM,32.08703613,54.24913358,1220.653,USER,Fixed,Corrected,None,167, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.515,0.674,1.356, , , , 
 ,20251013060446 2025-10-13 6:16:52.182185600 AM,32.08687327,54.24905075,1222.477,USER,Partial,Corrected,None,168, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.515,0.674,1.356, , , , 
 ,20251013060446 2025-10-13 6:16:54.173383700 AM,32.0867094,54.24896799,1224.483,USER,Fixed,Corrected,None,169, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.515,0.674,1.357, , , , 
 ,20251013060446 2025-10-13 6:16:56.197902900 AM,32.08654296,54.24888327,1226.603,USER,Partial,Corrected,None,170, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.515,0.674,1.357, , , , 
 ,20251013060446 2025-10-13 6:16:57.219201800 AM,32.08645943,54.24884044,1227.114,USER,Partial,Corrected,None,171, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.515,0.674,1.357, , , , 
 ,20251013060446 2025-10-13 6:16:59.241807700 AM,32.08629389,54.24875491,1226.236,USER,Partial,Corrected,None,172, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:16, , , , ,1.515,0.674,1.357, , , , 
 ,20251013060446 2025-10-13 6:17:01.232834600 AM,32.08612882,54.24867213,1225.159,USER,Fixed,Corrected,None,173, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:17, , , , ,1.516,0.674,1.357, , , , 
 ,20251013060446 2025-10-13 6:17:03.224426300 AM,32.08596366,54.2485884,1224.184,USER,Fixed,Corrected,None,174, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:17, , , , ,1.516,0.674,1.358, , , , 
 ,20251013060446 2025-10-13 6:17:05.215321100 AM,32.08579953,54.2485054,1223.105,USER,Partial,Corrected,None,175, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:17, , , , ,1.516,0.674,1.358, , , , 
 ,20251013060446 2025-10-13 6:17:07.235598100 AM,32.08563349,54.24842044,1221.772,USER,Partial,Corrected,None,176, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:17, , , , ,1.516,0.674,1.358, , , , 
 ,20251013060446 2025-10-13 6:17:09.230880700 AM,32.08546942,54.24833654,1220.664,USER,Fixed,Corrected,None,177, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:17, , , , ,1.516,0.674,1.358, , , , 
 ,20251013060446 2025-10-13 6:17:11.218124400 AM,32.08530524,54.2482531,1220.653,USER,Fixed,Corrected,None,178, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:17, , , , ,1.517,0.674,1.358, , , , 
 ,20251013060446 2025-10-13 6:17:13.246719400 AM,32.08513838,54.24816848,1220.805,USER,Fixed,Corrected,None,179, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:17, , , , ,1.517,0.674,1.359, , , , 
 ,20251013060446 2025-10-13 6:17:15.216736300 AM,32.08497584,54.24808628,1220.875,USER,Fixed,Corrected,None,180, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:17, , , , ,1.517,0.674,1.359, , , , 
 ,20251013060446 2025-10-13 6:17:17.241211400 AM,32.08480864,54.24800171,1220.996,USER,Fixed,Corrected,None,181, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:17, , , , ,1.517,0.674,1.359, , , , 
 ,20251013060446 2025-10-13 6:17:19.236548900 AM,32.08464385,54.24791873,1221.197,USER,Fixed,Corrected,None,182, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:17, , , , ,1.517,0.674,1.359, , , , 
 ,20251013060446 2025-10-13 6:17:21.227796800 AM,32.08448014,54.24783537,1221.19,USER,Fixed,Corrected,None,183, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:17, , , , ,1.518,0.674,1.359, , , , 
 ,20251013060446 2025-10-13 6:17:23.225464300 AM,32.08431617,54.24775208,1221.051,USER,Fixed,Corrected,None,184, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 6:17, , , , ,1.518,0.674,1.36, , , , 
